吹		Blow (v.)	{chuī,chuì}	鼓吹	gǔ chuī	to agitate for		cổ xuý		xuý		475	519	deck:current tag:RSH is:suspended (hanzi:吹 or keyword:"lack (v.)" or keyword:"mouth" or keyword:"person")	7	RSH RSH1 RSH1-18 SameSimpTrad
歌		Song	gē	唱歌	chàng gē	to sing a song				ca		476	520	deck:current tag:RSH is:suspended (hanzi:歌 or keyword:"fourth" or keyword:"lack (v.)" or keyword:"mouth" or keyword:"older brother" or keyword:"can" or keyword:"person")	14	RSH RSH1 RSH1-18 SameSimpTrad
软	軟	Soft	ruǎn	软弱	ruǎn ruò	weak				nhuyễn		477	521	deck:current tag:RSH is:suspended (hanzi:软 or keyword:"lack (v.)" or keyword:"person" or keyword:"car")	8	RSH RSH1 RSH1-18 Traditional Traditional-easy-to-learn Traditional-element-car
次		Next	cì	一次	yī cì	first time				thứ		478	522	deck:current tag:RSH is:suspended (hanzi:次 or keyword:"lack (v.)" or keyword:"person" or keyword:"p.ice" or keyword:"water")	6	RSH RSH1 RSH1-18 SameSimpTrad
资	資	Assets	zī	投资	tóu zī	investment		đầu tư, tư bản		tư		479	523	deck:current tag:RSH is:suspended (hanzi:资 or keyword:"next" or keyword:"lack (v.)" or keyword:"p.ice" or keyword:"p.animal legs" or keyword:"eye" or keyword:"water" or keyword:"person" or keyword:"shellfish")	10	RSH RSH1 RSH1-18 Traditional Traditional-easy-to-learn Traditional-element-shellfish
姿		Looks (ie. a person's look)	zī	姿态	zī tài	attitude, posture, stance		tư dung, tư thế		tư		480	524	deck:current tag:RSH is:suspended (hanzi:姿 or keyword:"next" or keyword:"lack (v.)" or keyword:"p.ice" or keyword:"woman" or keyword:"water" or keyword:"person")	9	RSH RSH1 RSH1-18 SameSimpTrad
咨	諮	Consult with	zī	咨询	<u>zī</u> xún	咨询		thông tư		tư		481	525	deck:current tag:RSH is:suspended (hanzi:咨 or keyword:"next" or keyword:"lack (v.)" or keyword:"mouth" or keyword:"p.ice" or keyword:"water" or keyword:"person")	9	RSH RSH1 RSH1-18 Traditional
p.咅		p.Muzzle								phôi, phủ		v1p183	526		8	Primitive RSH RSH1 RSH1-19
赔	賠	Compensate	péi	赔偿	péi cháng	to compensate		bồi thường		bồi		482	527	deck:current tag:RSH is:suspended (hanzi:赔 or keyword:"mouth" or keyword:"p.animal legs" or keyword:"shellfish" or keyword:"standing up" or keyword:"eye" or keyword:"p.muzzle")	12	RSH RSH1 RSH1-19 Traditional Traditional-easy-to-learn Traditional-element-shellfish
培		Cultivate	{péi,pǒu}	培养	péi yǎng	to cultivate		bồi bổ, bồi dưỡng, bồi thực, bồi thổ		bồi		483	528	deck:current tag:RSH is:suspended (hanzi:培 or keyword:"standing up" or keyword:"p.muzzle" or keyword:"mouth" or keyword:"soil")	11	RSH RSH1 RSH1-19 SameSimpTrad
音		Sound	{yīn,yìn}	声音	shēng <u>yīn</u>	sound				âm		484	529	deck:current tag:RSH is:suspended (hanzi:音 or keyword:"standing up" or keyword:"day")	9	RSH RSH1 RSH1-19 SameSimpTrad
暗		Dark	àn	暗号	àn hào	secret signal		ám chỉ, ám khí, hắc ám, ám sát, ám ngữ		ám		485	530	deck:current tag:RSH is:suspended (hanzi:暗 or keyword:"sound" or keyword:"day" or keyword:"standing up")	13	RSH RSH1 RSH1-19 SameSimpTrad
韵	韻	Rhyme (n.)	yùn	神韵	shén yùn	charm or grace (in poetry or art)				vận		486	531	deck:current tag:RSH is:suspended (hanzi:韵 or keyword:"p.bound up" or keyword:"uniform (adj.)" or keyword:"day" or keyword:"one" or keyword:"standing up" or keyword:"two" or keyword:"sound")	13	RSH RSH1 RSH1-19 Traditional
竟		Unexpectedly	jìng	竟然	jìng rán	unexpectedly		cứu cánh		cánh		487	532	deck:current tag:RSH is:suspended (hanzi:竟 or keyword:"standing up" or keyword:"day" or keyword:"youngster")	11	RSH RSH1 RSH1-19 SameSimpTrad
镜	鏡	Mirror	jìng	眼镜	yǎn jìng	eyeglasses				kính		488	533	deck:current tag:RSH is:suspended (hanzi:镜 or keyword:"day" or keyword:"p.a drop of" or keyword:"king" or keyword:"gold" or keyword:"youngster" or keyword:"standing up" or keyword:"unexpectedly" or keyword:"p.umbrella")	16	RSH RSH1 RSH1-19 Traditional Traditional-easy-to-learn Traditional-element-gold
境		Boundary	jìng	家境	jiā jìng	family financial circumstances		环境, 境界, 入境, 边境, 出境, 家境, 情境, 仙境, 境遇, 过境, 逆境, 全境	huán jìng, jìng jiè, rù jìng, biān jìng, chū jìng, jiā jìng, qíng jìng, xiān jìng, jìng yù, guò jìng, nì jìng, quán jìng	hoàn cảnh, cảnh giới, nhập cảnh, biên cảnh, xuất cảnh, gia cảnh, tình cảnh, tiên cảnh, cảnh ngộ, quá cảnh, nghịch cảnh, toàn cảnh		489	534	deck:current tag:RSH is:suspended (hanzi:境 or keyword:"standing up" or keyword:"day" or keyword:"unexpectedly" or keyword:"soil" or keyword:"youngster")	14	RSH RSH1 RSH1-19 SameSimpTrad
亡		Deceased	{wáng,wú}	死亡	sǐ <u>wáng</u>	to die				vong		490	535	deck:current tag:RSH is:suspended (hanzi:亡 or keyword:"second" or keyword:"p.top hat")	3	RSH RSH1 RSH1-19 SameSimpTrad
盲		Blind	{máng,wàng}	盲人	máng rén	blind person		manh động		manh		491	536	deck:current tag:RSH is:suspended (hanzi:盲 or keyword:"deceased" or keyword:"p.top hat" or keyword:"second" or keyword:"eye")	8	RSH RSH1 RSH1-19 SameSimpTrad
妄		Absurd	wàng	妄想	wàng xiǎng	delusion		cuồng vọng, vọng tưởng, vọng niệm		vọng		492	537	deck:current tag:RSH is:suspended (hanzi:妄 or keyword:"deceased" or keyword:"p.top hat" or keyword:"woman" or keyword:"second")	6	RSH RSH1 RSH1-19 SameSimpTrad
望		Expect	wàng	希望	xī wàng	to wish for		danh vọng, hi vọng, kì vọng, viễn vọng kính		vọng		493	538	deck:current tag:RSH is:suspended (hanzi:望 or keyword:"deceased" or keyword:"p.top hat" or keyword:"king" or keyword:"second" or keyword:"month")	11	RSH RSH1 RSH1-19 SameSimpTrad
方		Direction	{<span class="tone1">fāng</span>,<span class="tone1">fēng</span>,<span class="tone2">páng</span>,<span class="tone3">wǎng</span>}<!--{fang,feng,pang,wang}-->	方式	fāng shì	way, manner		địa phương, đối phương, đơn phương, phương diện, phương hướng, phương châm, phương án, phương pháp		phương		494	539	deck:current tag:RSH is:suspended (hanzi:方 or keyword:"p.top hat" or keyword:"sword")	4	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-19 SameSimpTrad
妨		Hinder	{fáng,fāng}	妨害	fáng hài	damaging		phương hại, phương ngại		phương		495	540	deck:current tag:RSH is:suspended (hanzi:妨 or keyword:"direction" or keyword:"p.top hat" or keyword:"woman" or keyword:"sword")	7	RSH RSH1 RSH1-19 SameSimpTrad
放		Release	{fàng,fǎng}	放心	fàng xīn	to feel relieved		phóng đãng, phóng đại, khai phóng, giải phóng, phóng sinh, phóng túng, phóng xạ		phóng		496	541	deck:current tag:RSH is:suspended (hanzi:放 or keyword:"direction" or keyword:"p.top hat" or keyword:"p.taskmaster" or keyword:"sword")	8	RSH RSH1 RSH1-19 SameSimpTrad
激		Excite	{jī,jiào,jiāo}	激烈	jī liè	intense		khiêu khích, phấn khích, quá khích		khích, kích		497	542	deck:current tag:RSH is:suspended (hanzi:激 or keyword:"sword" or keyword:"day" or keyword:"p.a drop of" or keyword:"water" or keyword:"direction" or keyword:"p.top hat" or keyword:"p.taskmaster" or keyword:"white")	16	RSH RSH1 RSH1-19 SameSimpTrad
旁		Side	{páng,bàng}	旁边	páng biān	to the side		bàng biên		bàng		498	543	deck:current tag:RSH is:suspended (hanzi:旁 or keyword:"direction" or keyword:"p.top hat" or keyword:"standing up" or keyword:"sword" or keyword:"p.crown")	10	RSH RSH1 RSH1-19 SameSimpTrad
兑	兌	Convert	{duì,yuè,ruì}	兑换	duì huàn	to convert		đoái hoán		đoái		499	544	deck:current tag:RSH is:suspended (hanzi:兑 or keyword:"p.horns" or keyword:"mouth" or keyword:"elder brother" or keyword:"youngster")	7	RSH RSH1 RSH1-19 Traditional Traditional-easy-to-learn Traditional-element-devil
脱	脫	Undress	tuō	脱衣服	tuō yī fú	to undress		thoát y, siêu thoát		thoát		500	545	deck:current tag:RSH is:suspended (hanzi:脱 or keyword:"mouth" or keyword:"elder brother" or keyword:"month" or keyword:"p.horns" or keyword:"convert" or keyword:"youngster")	11	RSH RSH1 RSH1-19 Traditional Traditional-easy-to-learn Traditional-element-devil
说	說	Speak	{<span class="tone1">shuō</span>,<span class="tone4">shuì</span>,<span class="tone1">tuō</span>,<span class="tone4">yuè</span>}<!--{shuo,shui,tuo,yue}-->	说明	shuō míng	to explain		tiểu thuyết, loạn thuyết		thuyết		501	546	deck:current tag:RSH is:suspended (hanzi:说 or keyword:"say" or keyword:"mouth" or keyword:"elder brother" or keyword:"one" or keyword:"two" or keyword:"p.horns" or keyword:"convert" or keyword:"p.top hat" or keyword:"youngster")	9	RSH RSH1 RSH1-19 Traditional Traditional-easy-to-learn Traditional-element-devil Traditional-element-say
曾		Formerly	{céng,zēng}	不曾	bù céng	never (have done sth)		tằng tôn		tằng		502	547	deck:current tag:RSH is:suspended (hanzi:曾 or keyword:"rice field" or keyword:"day" or keyword:"p.horns")	12	RSH RSH1 RSH1-19 SameSimpTrad
增		Increase (v.)	zēng	增长	zēng cháng	to increase, to grow		gia tăng, tăng cao		tăng		503	548	deck:current tag:RSH is:suspended (hanzi:增 or keyword:"rice field" or keyword:"day" or keyword:"p.horns" or keyword:"soil" or keyword:"formerly")	15	RSH RSH1 RSH1-19 SameSimpTrad
赠	贈	Make a present of	zèng	赠品	zèng pǐn	gift, freebie		tặng		tặng		504	549	deck:current tag:RSH is:suspended (hanzi:赠 or keyword:"day" or keyword:"p.animal legs" or keyword:"p.horns" or keyword:"eye" or keyword:"rice field" or keyword:"shellfish" or keyword:"formerly")	16	RSH RSH1 RSH1-19 Traditional Traditional-easy-to-learn Traditional-element-shellfish
也		Also	<span class="tone3">yě</span><!--ye-->									505	550	deck:current tag:RSH is:suspended (hanzi:也 or keyword:"second")	3	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-20 SameSimpTrad
她		She	<span class="tone1">tā</span><!--ta-->									506	551	deck:current tag:RSH is:suspended (hanzi:她 or keyword:"second" or keyword:"woman" or keyword:"also")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-20 SameSimpTrad
地		Ground	{dì,de}	地方	dì fang	area, place						507	552	deck:current tag:RSH is:suspended (hanzi:地 or keyword:"second" or keyword:"also" or keyword:"soil")	6	RSH RSH1 RSH1-20 SameSimpTrad
池		Pond	{chí,tuó,chè}	游泳池	yóu yǒng chí	swimming pool						508	553	deck:current tag:RSH is:suspended (hanzi:池 or keyword:"second" or keyword:"water" or keyword:"also")	6	RSH RSH1 RSH1-20 SameSimpTrad
虫	蟲	Insect	{chóng,huǐ}	害虫	hài chóng	pest						509	554	deck:current tag:RSH is:suspended (hanzi:虫)	6	RSH RSH1 RSH1-20 Traditional
虾	蝦	Shrimp	{xiā,há}	龙虾	lóng xiā	lobster				hà	<i>Insect&nbsp;虫&nbsp;</i>primitive since they are kind of like an insect, and 下 {xià} {hạ} sound.	510	555	deck:current tag:RSH is:suspended (hanzi:虾 or keyword:"one" or keyword:"p.a drop of" or keyword:"insect" or keyword:"divination" or keyword:"p.walking stick" or keyword:"below")	9	RSH RSH1 RSH1-20 Traditional
独	獨	Alone	dú	单独	dān dú	alone						511	556	deck:current tag:RSH is:suspended (hanzi:独 or keyword:"insect" or keyword:"pooch" or keyword:"p.a drop of" or keyword:"large")	9	RSH RSH1 RSH1-20 Traditional
虽	雖	Although	suī	虽然	suī rán	although						512	557	deck:current tag:RSH is:suspended (hanzi:虽 or keyword:"mouth" or keyword:"insect")	9	RSH RSH1 RSH1-20 Traditional
蛇		Serpent	{shé,yí,tuó,chí}	蛇足	shé zú	sth superfluous (lit. legs on a snake)						513	558	deck:current tag:RSH is:suspended (hanzi:蛇 or keyword:"p.house" or keyword:"insect" or keyword:"ancient spoon" or keyword:"it")	11	RSH RSH1 RSH1-20 SameSimpTrad
蛋		Egg	dàn	蛋糕	dàn gāo	cake						514	559	deck:current tag:RSH is:suspended (hanzi:蛋 or keyword:"one" or keyword:"correct" or keyword:"stop (v.)" or keyword:"insect" or keyword:"p.zoo" or keyword:"p.mending")	11	RSH RSH1 RSH1-20 SameSimpTrad
己		Self	jǐ	自己	zì jǐ	oneself						515	560	deck:current tag:RSH is:suspended (hanzi:己)	3	RSH RSH1 RSH1-20 SameSimpTrad
起		Begin	qǐ	起来	qǐ lai	to stand up						516	561	deck:current tag:RSH is:suspended (hanzi:起 or keyword:"one" or keyword:"correct" or keyword:"stop (v.)" or keyword:"self" or keyword:"walk" or keyword:"soil" or keyword:"p.mending")	10	RSH RSH1 RSH1-20 SameSimpTrad
改		Alter	gǎi	改变	gǎi biàn	to alter						517	562	deck:current tag:RSH is:suspended (hanzi:改 or keyword:"self" or keyword:"p.taskmaster")	7	RSH RSH1 RSH1-20 SameSimpTrad
记	記	Remember	jì	忘记	wàng jì	to forget					Radical&nbsp;讠(word) and sound 己 {jǐ} {kỉ}	518	563	deck:current tag:RSH is:suspended (hanzi:记 or keyword:"say" or keyword:"mouth" or keyword:"one" or keyword:"two" or keyword:"self" or keyword:"p.top hat")	5	RSH RSH1 RSH1-20 Traditional Traditional-easy-to-learn Traditional-element-say
已		Already	yǐ	已经	yǐ jīng	already						519	564	deck:current tag:RSH is:suspended (hanzi:已)	3	RSH RSH1 RSH1-20 SameSimpTrad
包		Wrap (v.)	bāo	包括	bāo kuò	to comprise						520	565	deck:current tag:RSH is:suspended (hanzi:包 or keyword:"p.bound up" or keyword:"already")	5	RSH RSH1 RSH1-20 SameSimpTrad
泡		Bubbles	{pào,páo,pāo}	水泡	shuǐ pào	bubble						521	566	deck:current tag:RSH is:suspended (hanzi:泡 or keyword:"p.bound up" or keyword:"already" or keyword:"wrap (v.)" or keyword:"water")	8	RSH RSH1 RSH1-20 SameSimpTrad
导	導	Guide (v.)	{dǎo,dào}	指导	zhǐ dǎo	to guide, to give directions						522	567	deck:current tag:RSH is:suspended (hanzi:导 or keyword:"ten" or keyword:"chinese inch" or keyword:"already" or keyword:"p.a drop of")	6	RSH RSH1 RSH1-20 Traditional
顾	顧	Look Back	gù	顾问	gù wèn	advisor						523	568	deck:current tag:RSH is:suspended (hanzi:顾 or keyword:"one" or keyword:"factory" or keyword:"p.a drop of" or keyword:"p.animal legs" or keyword:"eye" or keyword:"already" or keyword:"page" or keyword:"shellfish")	10	RSH RSH1 RSH1-20 Traditional
p.豕		p.Sow										V1p198-1	569		7	Primitive RSH RSH1 RSH1-20
逐		Pursue	{zhú,dí,zhòu,tún}	逐年	zhú nián	year after year						524	570	deck:current tag:RSH is:suspended (hanzi:逐 or keyword:"p.sow" or keyword:"p.road")	11	RSH RSH1 RSH1-20 SameSimpTrad
家		House	{jiā,jie,gū}	大家	dà jiā	everyone						525	571	deck:current tag:RSH is:suspended (hanzi:家 or keyword:"p.house" or keyword:"p.sow")	10	RSH RSH1 RSH1-20 SameSimpTrad
p.<img src="rsh-piglets.jpg"/>		p.Piglets										V1p198-2	572		3	Primitive RSH RSH1 RSH1-20
场	場	Site	{cháng,chǎng}	现场	xiàn chǎng	the site (of a crime, etc.)						526	573	deck:current tag:RSH is:suspended (hanzi:场 or keyword:"p.sow" or keyword:"p.piglets" or keyword:"soil")	6	RSH RSH1 RSH1-20 Traditional
汤	湯	Soup	{tāng,tàng,shāng,yáng}	煮汤	zhǔ tāng	cook soup						527	574	deck:current tag:RSH is:suspended (hanzi:汤 or keyword:"p.sow" or keyword:"p.piglets" or keyword:"water")	6	RSH RSH1 RSH1-20 Traditional
羊		Sheep	yáng	山羊	shān yáng	goat						528	575	deck:current tag:RSH is:suspended (hanzi:羊 or keyword:"p.horns")	6	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-20 SameSimpTrad
美		Beautiful	<span class="tone3">měi</span><!--mei-->	美女	měi nǚ	beautiful woman						529	576	deck:current tag:RSH is:suspended (hanzi:美 or keyword:"sheep" or keyword:"p.horns" or keyword:"large")	9	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-20 SameSimpTrad
洋		Ocean	{yáng,xiáng,yǎng}	海洋	hǎi yáng	ocean						530	577	deck:current tag:RSH is:suspended (hanzi:洋 or keyword:"sheep" or keyword:"water" or keyword:"p.horns")	9	RSH RSH1 RSH1-20 SameSimpTrad
鲜	鮮	Fresh	{xiān,xiǎn,xiàn}	海鲜	hǎi xiān	seafood						531	578	deck:current tag:RSH is:suspended (hanzi:鲜 or keyword:"p.bound up" or keyword:"one" or keyword:"sheep" or keyword:"p.horns" or keyword:"rice field" or keyword:"fish")	14	RSH RSH1 RSH1-20 Traditional Traditional-easy-to-learn Traditional-element-fish
样	樣	Appearance	{yáng,yàng,xiàng}	这样	zhè yàng	this kind of, so, like this, this way, such						532	579	deck:current tag:RSH is:suspended (hanzi:样 or keyword:"tree" or keyword:"sheep" or keyword:"p.horns")	10	RSH RSH1 RSH1-20 Traditional
兰	蘭	Orchid	<span class="tone2">lán</span><!--lan-->	兰花	lán huā	orchid						533	580	deck:current tag:RSH is:suspended (hanzi:兰 or keyword:"sheep" or keyword:"p.horns")	5	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-20 Traditional
烂	爛	Spoiled	làn	灿烂	càn làn	splendid						534	581	deck:current tag:RSH is:suspended (hanzi:烂 or keyword:"orchid" or keyword:"fire" or keyword:"sheep" or keyword:"p.horns")	9	RSH RSH1 RSH1-20 Traditional
p.⺶		p.Wool										v1p200	582		6	Primitive RSH RSH1 RSH1-20
差		Fall short of	{chà,chāi}	差异	chā yì	difference						535	583	deck:current tag:RSH is:suspended (hanzi:差 or keyword:"sheep" or keyword:"work (n.)" or keyword:"p.horns" or keyword:"p.wool")	10	RSH RSH1 RSH1-20 SameSimpTrad
着	著	-ing	{zháo,zhe,zhāo,zhuó}	接着	jiē zhe	to continue						536	584	deck:current tag:RSH is:suspended (hanzi:着 or keyword:"eye" or keyword:"sheep" or keyword:"p.horns" or keyword:"p.wool")	11	RSH RSH1 RSH1-20 Traditional
养	養	Raise (v.) (like raise a child)	{yǎng,yàng}	培养	péi yǎng	to cultivate, to nurture						537	585	deck:current tag:RSH is:suspended (hanzi:养 or keyword:"p.crutches" or keyword:"introduce" or keyword:"sheep" or keyword:"p.horns" or keyword:"p.wool" or keyword:"p.umbrella")	9	RSH RSH1 RSH1-20 Traditional
p.隹		p.Turkey										v1p201	586		8	Primitive RSH RSH1 RSH1-20
集		Gather	jí	集中	jí zhōng	to concentrate, to focus						538	587	deck:current tag:RSH is:suspended (hanzi:集 or keyword:"p.turkey" or keyword:"tree")	12	RSH RSH1 RSH1-20 SameSimpTrad
准	準	Standard (n.)	zhǔn	准备	zhǔn bèi	preparation						539	588	deck:current tag:RSH is:suspended (hanzi:准 or keyword:"p.turkey" or keyword:"p.ice" or keyword:"water")	10	RSH RSH1 RSH1-20 Traditional
谁	誰	Who?	{shuí,shéi}	谁知道	shéi zhī dào	who would have imagine...?						540	589	deck:current tag:RSH is:suspended (hanzi:谁 or keyword:"p.turkey" or keyword:"say" or keyword:"mouth" or keyword:"one" or keyword:"two" or keyword:"p.top hat")	10	FSI-StandardChinese-ORN1 RSH RSH1 RSH1-20 Traditional Traditional-easy-to-learn Traditional-element-say
售		Vend	shòu	售价	shòu jià	selling price		tiêu thụ		thụ		541	590	deck:current tag:RSH is:suspended (hanzi:售 or keyword:"p.turkey" or keyword:"mouth")	11	RSH RSH1 RSH1-20 SameSimpTrad
午		Noon	wǔ	中午	zhōng wǔ	noon						542	591	deck:current tag:RSH is:suspended (hanzi:午)	4	RSH RSH1 RSH1-20 SameSimpTrad
许	許	Permit (v.)	{xǔ,hǔ}	也许	yě xǔ	perhaps, may be						543	592	deck:current tag:RSH is:suspended (hanzi:许 or keyword:"say" or keyword:"mouth" or keyword:"one" or keyword:"noon" or keyword:"two" or keyword:"p.top hat")	6	RSH RSH1 RSH1-20 Traditional Traditional-easy-to-learn Traditional-element-say
羽		Feathers	{yǔ,hù}	羽毛	yǔ máo	feather						544	593	deck:current tag:RSH is:suspended (hanzi:羽)	6	RSH RSH1 RSH1-20 SameSimpTrad
